Property_ID,Type,City,Size_SqFt,Bedrooms,Bathrooms,Year_Built,Listing_Price,Rental_Price,Neighborhood,Status
16200,Townhouse,San Francisco,3051,3,1,1992,1672936.633,3639.137021,SoMa,Sold
16201,Condo,Miami,3986,3,2,2009,1360744.752,5061.328855,South Beach,Sold
16202,House,Chicago,2823,2,2,1999,1000407.955,6172.699403,Lincoln Park,Rented
16203,House,New York,4921,4,3,2008,1598135.73,853.2552327,Brooklyn,Available
16204,Townhouse,Seattle,1056,4,3,1962,1891905.027,3522.603885,Capitol Hill,Sold
16205,House,Seattle,1012,1,3,1968,874588.778,1765.627492,Queen Anne,Rented
16206,Apartment,Seattle,3718,3,1,1987,969922.59115,7623.784144,Queen Anne,Rented
16207,Townhouse,New York,4651,4,1,1976,1847610.116,7790.342706,Brooklyn,Sold
16208,Condo,Chicago,4615,1,1,1985,1918980.065,7323.499616,Hyde Park,Rented
16209,Townhouse,Los Angeles,4041,1,2,1954,877306.6536,4347.558926,Beverly Hills,Sold
16210,Townhouse,Miami,3399,5,2,2000,1331965.916,6169.411932,Little Havana,Rented
16211,Condo,Chicago,4596,2,3,1997,271895.3579,7415.85676,The Loop,Sold
16212,House,New York,3460,2,2,1976,188260.7298,7036.944801,Brooklyn,Sold
16213,Condo,San Francisco,1752,3,2,2008,279431.5368,4517.775931,Mission District,Sold
16214,Apartment,Seattle,1224,4,3,2003,1571480.478,1616.786726,Capitol Hill,Rented
16215,House,Seattle,1806,3,1,1977,972180.6104,7323.363012,Downtown,Sold
16216,Townhouse,Chicago,1259,4,3,2017,1345239.903,6654.295572,The Loop,Rented
16217,House,Seattle,726,4,2,2020,1153742.927,3509.71567,Downtown,Rented
16218,House,Seattle,807,4,3,1957,468314.8386,3981.590967,Queen Anne,Sold
16219,Other,Chicago,3878,4,2,1964,1647239.46,7918.973501,Lincoln Park,Rented
16220,House,Chicago,2759,4,3,1978,506970.902,5010.442695,Hyde Park,Available
16221,House,New York,2017,5,2,2022,446376.3724,1770.833529,Manhattan,Rented
16222,House,New York,2031,5,2,1969,1273833.48,1726.764559,Queens,Sold
16223,Townhouse,Seattle,2344,4,3,2014,1751601.025,987.1058546,Downtown,Rented
16224,House,Chicago,3168,1,2,1956,1745691.049,4908.421533,Hyde Park,Available
16225,Condo,Chicago,1296,1,2,1983,1101959.275,701.4471856,Lincoln Park,Rented
16226,House,Seattle,2279,2,2,1959,1402376.716,6626.616567,Capitol Hill,Sold
16227,Apartment,Los Angeles,2759,4,3,1997,1668134.5,2887.275143,Beverly Hills,Sold
16228,House,San Francisco,2759,1,1,2019,510878.732,3068.345495,Mission District,Sold
16229,House,Miami,4857,2,1,1974,850401.6781,6206.259771,Little Havana,Sold
16230,Townhouse,Miami,4310,1,3,1990,1303440.291,1292.687564,Little Havana,Sold
16231,Condo,Seattle,4531,2,3,1960,1694963.918,4462.515087,Downtown,Rented
16232,House,Miami,3224,3,1,1961,738404.0131,3274.468648,Little Havana,Sold
16233,Condo,New York,2347,1,3,1991,1280429.623,1256.430399,Bronx,Available
16234,Apartment,New York,2737,4,2,2002,211260.7111,2730.319965,Queens,Sold
16235,Townhouse,Los Angeles,1541,4,3,1978,1871768.267,5216.599544,Beverly Hills,Rented
16236,Condo,Seattle,3985,5,1,1994,1802393.811,5473.686137,Downtown,Available
16237,Townhouse,New York,742,3,2,1972,1852078.935,1446.704654,Queens,Sold
16238,House,Seattle,2600,3,1,2009,1939734.586,7539.760429,Downtown,Sold
16239,Apartment,Seattle,1749,1,1,2009,1706816.433,1875.443741,Queen Anne,Rented
16240,Townhouse,Chicago,2237,2,2,1970,500805.3357,5473.779203,Lincoln Park,Sold
16241,House,San Francisco,4169,5,1,2008,1204356.08,2940.849039,Downtown,Sold
16242,Condo,San Francisco,2418,3,1,1989,441562.644,5770.450445,Mission District,Sold
16243,Apartment,Seattle,4914,3,1,1950,138908.3834,6598.813592,Capitol Hill,Rented
16244,Apartment,San Francisco,3254,4,1,1974,372364.5506,1105.510045,Mission District,Rented
16245,Condo,San Francisco,1892,4,3,1965,1699398.075,6477.527549,SoMa,Rented
16246,Other,Miami,747,2,1,1982,1513024.814,1407.6672,Downtown,Rented
16247,Apartment,Miami,4772,1,3,1971,1543754.442,4392.039565,Downtown,Sold
16248,Townhouse,Chicago,2185,2,1,2016,871204.032,3035.01335,The Loop,Available
16249,Apartment,Los Angeles,2431,1,1,2016,150941.8479,2803.140305,Beverly Hills,Rented
16250,Condo,New York,4516,5,3,1992,703772.8006,1641.50041,Manhattan,Sold
16251,Townhouse,New York,4608,3,2,2001,964817.6716,5574.706099,Queens,Sold
16252,House,Miami,3932,2,2,2012,780362.377,2770.203053,Little Havana,Sold
16253,Apartment,Seattle,4884,1,2,1954,1052524.567,4291.256666,Capitol Hill,Sold
16254,Condo,San Francisco,4484,5,1,1974,1263349.619,613.5024581,Downtown,Sold
16255,House,Chicago,4322,2,2,1987,324346.7592,5032.082926,Lincoln Park,Sold
16256,Apartment,Los Angeles,2581,3,1,2002,1824955.238,5579.231625,Hollywood,Sold
16257,Apartment,Miami,1847,5,1,1965,1164048.444,967.5398951,South Beach,Sold
16258,Townhouse,Seattle,632,4,2,2019,1726649.354,4493.913354,Capitol Hill,Sold
16259,Condo,Chicago,4123,3,3,2022,1001401.773,5856.909974,Lincoln Park,Rented
16260,House,Seattle,2354,4,3,1959,1489548.988,1561.819488,Capitol Hill,Sold
16261,Apartment,Chicago,3444,5,3,2004,1800732.937,828.3717053,The Loop,Rented
16262,Townhouse,Miami,900,5,3,1963,1242060.974,1951.339025,Downtown,Available
16263,House,Chicago,1105,4,2,2018,876616.5375,3137.417643,The Loop,Sold
16264,House,San Francisco,631,1,2,2020,1194045.42,3699.259539,SoMa,Rented
16265,Apartment,Chicago,4988,5,2,2003,417109.5215,1046.367317,Hyde Park,Available
16266,House,Los Angeles,4940,2,2,2005,1434643.361,7844.767719,Hollywood,Rented
16267,Apartment,Chicago,1303,2,3,2006,171089.3818,5670.646796,Hyde Park,Sold
16268,Townhouse,New York,3767,5,1,1964,959689.4607,1503.018621,Bronx,Sold
16269,Townhouse,Chicago,4789,4,2,1965,1137318.555,6480.887605,Hyde Park,Sold
16270,House,Seattle,4133,4,2,1970,864994.6443,2899.287234,Downtown,Sold
16271,Apartment,Miami,3176,3,3,2017,1017423.101,3313.584054,Little Havana,Rented
16272,Condo,New York,1715,4,3,1974,433863.0069,1043.544465,Queens,Rented
16273,Townhouse,Miami,2977,1,2,2015,248515.2213,3671.647587,Downtown,Rented
16274,Apartment,Seattle,2764,1,1,2015,941987.9428,1083.420153,Downtown,Sold
16275,Apartment,Los Angeles,1469,2,2,1996,1874146.821,5601.970856,Beverly Hills,Rented
16276,Apartment,San Francisco,1100,5,3,2021,441607.1031,3075.25705,Mission District,Sold
16277,House,Los Angeles,4955,2,3,2021,638002.881,2722.249462,Hollywood,Sold
16278,Condo,New York,1832,5,3,1954,1770179.192,5362.596642,Manhattan,Available
16279,House,Seattle,3216,2,3,1971,608239.3881,5660.834763,Downtown,Sold
16280,Townhouse,Seattle,1281,5,3,2018,832847.9193,5290.694331,Capitol Hill,Rented
16281,House,San Francisco,4308,5,3,1989,293384.7406,6415.256847,SoMa,Available
16282,Apartment,Chicago,1934,2,2,1997,188611.7386,5287.196979,Lincoln Park,Sold
16283,House,New York,4838,3,1,2019,1354789.952,7588.231723,Queens,Rented
16284,Apartment,San Francisco,1516,1,1,1987,382791.4015,4746.663831,SoMa,Rented
16285,Condo,Miami,2719,4,3,2020,1161295.161,7136.712119,Downtown,Rented
16286,House,San Francisco,3202,1,2,1967,917432.6632,7708.827224,Mission District,Sold
16287,House,Miami,4406,4,2,1974,279260.7058,1727.694734,Downtown,Rented
16288,House,Miami,3316,5,3,2016,914933.7091,5575.905697,South Beach,Rented
16289,Apartment,Seattle,4491,2,3,1970,571575.6755,5421.107037,Queen Anne,Sold
16290,Apartment,San Francisco,959,2,3,1998,1731086.525,7021.196996,Downtown,Sold
16291,House,Seattle,4140,4,2,1991,599497.0854,3027.596427,Queen Anne,Available
16292,House,Seattle,1031,2,2,2001,1427363.445,3454.762012,Capitol Hill,Rented
16293,Condo,Los Angeles,2477,2,1,2013,1400836.954,853.6484157,Beverly Hills,Available
16294,Condo,Los Angeles,3777,2,1,1995,467022.9746,6247.079054,Santa Monica,Sold
16295,Townhouse,Seattle,4264,1,1,1992,1155814.3,2496.929416,Queen Anne,Rented
16296,Condo,Seattle,790,2,1,2012,1698639.522,7467.230532,Queen Anne,Rented
16297,Condo,Miami,4075,3,1,1950,290736.5419,5472.779808,Downtown,Sold
16298,Condo,Seattle,2975,4,3,1975,1260032.255,2994.715663,Capitol Hill,Sold
16299,Apartment,New York,1012,1,2,1974,422177.4776,6637.696253,Bronx,Sold
16300,Condo,San Francisco,2139,1,1,1953,557502.0869,6630.04198,Downtown,Rented
16301,Condo,New York,754,5,3,2009,1331777.486,1711.690608,Brooklyn,Rented
16302,House,Los Angeles,3137,5,2,1992,1312461.189,4563.91306,Beverly Hills,Rented
16303,Apartment,New York,2465,2,1,2021,1362765.56,576.0599082,Manhattan,Sold
16304,Townhouse,Chicago,550,1,3,1956,1130943.947,3080.602493,The Loop,Sold
16305,Other,Chicago,1299,1,1,1966,1589414.381,5707.96159,The Loop,Sold
16306,Condo,Los Angeles,599,2,1,1955,1331974.253,2975.70066,Hollywood,Rented
16307,Townhouse,New York,2247,4,2,1991,505357.8103,1504.740265,Manhattan,Rented
16308,Townhouse,San Francisco,3011,1,3,1993,292607.0066,4829.896078,Mission District,Sold
16309,Townhouse,Los Angeles,736,5,2,1970,119397.98,7711.260849,Hollywood,Rented
16310,Condo,Chicago,971,2,1,1951,113301.9937,3597.079214,Hyde Park,Sold
16311,Townhouse,Los Angeles,2704,1,1,1962,302040.7,7385.017239,Santa Monica,Sold
16312,Condo,New York,638,5,1,1981,925031.9913,7291.597707,Brooklyn,Sold
16313,House,New York,3362,3,2,1978,1004893.997,5513.784916,Bronx,Sold
16314,House,New York,1883,1,1,1954,827058.9198,1027.836312,Bronx,Rented
16315,Townhouse,Miami,3595,2,3,1966,1576838.384,5403.804005,Little Havana,Rented
16316,House,New York,2212,5,1,1964,344156.1636,4932.848106,Manhattan,Sold
16317,Condo,Seattle,1450,1,2,2009,1597049.416,4860.468243,Capitol Hill,Sold
16318,House,Chicago,4296,5,1,2017,461031.6861,3038.233126,Lincoln Park,Rented
16319,Townhouse,Chicago,2873,2,3,2022,533380.5149,6129.147857,Hyde Park,Rented
16320,Condo,Miami,1857,1,3,1993,563642.5942,7122.153195,South Beach,Sold
16321,Apartment,Chicago,4924,2,2,1982,715182.9087,5560.905924,Lincoln Park,Rented
16322,Other,Chicago,2199,4,1,1959,1052086.716,1609.563539,The Loop,Sold
16323,House,Los Angeles,2636,1,2,1996,1393205.516,6384.677779,Hollywood,Sold
16324,Apartment,New York,4610,1,3,1950,1574495.128,1673.6255,Queens,Sold
16325,Condo,Seattle,3872,5,2,1989,141046.7398,6498.901736,Queen Anne,Rented
16326,Apartment,Seattle,1133,1,1,2022,376444.1926,5058.302065,Queen Anne,Sold
16327,Apartment,Los Angeles,2383,4,1,1971,1521803.126,3070.53588,Santa Monica,Rented
16328,Apartment,Seattle,2816,5,3,1975,1567626.076,4749.291192,Queen Anne,Rented
16329,Condo,Los Angeles,1628,5,3,1984,1894273.965,6675.100746,Santa Monica,Sold
16330,House,Seattle,2886,3,3,1982,1021093.782,4337.607899,Queen Anne,Rented
16331,Condo,Chicago,891,1,3,1959,528243.0992,4073.873802,Hyde Park,Sold
16332,House,San Francisco,668,3,3,2010,1190141.848,2092.02902,Mission District,Available
16333,Condo,New York,3588,4,1,1987,249690.3557,3244.015994,Brooklyn,Available
16334,Condo,San Francisco,2552,1,1,1968,1477956.298,4398.548896,Downtown,Sold
16335,Condo,Chicago,4465,3,1,2017,1008577.445,1357.134961,Lincoln Park,Sold
16336,House,Miami,3708,3,2,1956,1027204.176,5843.568519,Downtown,Sold
16337,Condo,Los Angeles,1685,5,2,1961,401394.4384,7211.781504,Beverly Hills,Available
16338,Apartment,Seattle,3227,3,3,1981,983177.6817,6427.799011,Queen Anne,Sold
16339,Condo,Seattle,4009,3,1,1976,755920.4985,4147.791114,Downtown,Sold
16340,Apartment,Chicago,4977,1,3,2006,995593.7981,561.8664234,Lincoln Park,Sold
16341,Townhouse,Seattle,3926,1,1,2003,1160126.51,3921.40971,Capitol Hill,Sold
16342,Townhouse,Chicago,2213,5,1,2018,1400789.23,1428.274265,Lincoln Park,Available
16343,House,San Francisco,3012,1,1,1956,1746896.921,6065.187969,SoMa,Rented
16344,House,Miami,3761,4,1,2022,542684.8762,1452.32321,South Beach,Sold
16345,Townhouse,Los Angeles,3178,5,1,1986,911055.6047,1423.908136,Hollywood,Rented
16346,Condo,Seattle,781,4,1,1999,314942.0608,4347.627158,Capitol Hill,Sold
16347,Condo,Miami,929,1,1,1958,734947.8854,2307.677954,South Beach,Rented
16348,Condo,Miami,3128,1,2,1954,821881.2375,2311.073069,Little Havana,Rented
16349,Townhouse,Miami,4848,5,2,2003,938503.7871,7697.100131,Little Havana,Sold
16350,Apartment,New York,3712,3,3,1997,1861022.792,2705.17814,Queens,Rented
16351,House,Miami,3445,2,1,1958,1828855.95,7394.80455,South Beach,Sold
16352,Apartment,Chicago,2817,2,3,2001,231266.1162,2244.351703,Lincoln Park,Rented
16353,Townhouse,New York,4484,1,2,1979,886324.0536,7238.116445,Queens,Rented
16354,Apartment,New York,3932,4,1,2009,708104.5821,2025.966269,Bronx,Sold
16355,Condo,Miami,3163,5,2,1952,786077.4394,1810.605425,Little Havana,Rented
16356,Condo,Seattle,1435,3,2,2001,1526106.253,2582.138053,Queen Anne,Rented
16357,Apartment,Seattle,2842,1,3,1973,474713.0778,3662.616668,Downtown,Available
16358,Townhouse,Seattle,2188,4,1,1977,1536087.377,2064.976552,Downtown,Sold
16359,Apartment,Seattle,1382,1,3,1988,1842447.238,5122.629379,Capitol Hill,Sold
16360,Condo,Chicago,3019,2,1,2004,1418159.188,4011.575572,Lincoln Park,Rented
16361,Condo,Seattle,1316,1,1,1974,881845.8402,4541.589464,Downtown,Rented
16362,Townhouse,Los Angeles,3732,4,1,1963,219006.7155,5484.963738,Hollywood,Sold
16363,Apartment,Miami,4366,2,2,1960,297772.2271,3964.745064,Little Havana,Sold
16364,Condo,New York,3346,1,2,1996,1458268.07,1208.138438,Manhattan,Rented
16365,Condo,Los Angeles,1177,2,3,1976,315728.9793,3150.817839,Santa Monica,Sold
16366,Apartment,Seattle,2754,5,3,1953,887103.8354,4383.593871,Capitol Hill,Sold
16367,Apartment,Los Angeles,3483,4,3,2000,1755925.346,1841.999214,Beverly Hills,Sold
16368,House,New York,2989,4,2,1983,1118640.789,4195.711028,Manhattan,Rented
16369,Townhouse,Seattle,2814,5,2,1989,739871.9019,1424.359453,Queen Anne,Rented
16370,Townhouse,Los Angeles,2946,4,1,2020,538759.5246,3142.63643,Beverly Hills,Sold
16371,Apartment,Chicago,2388,4,1,1967,1126062.285,6791.571063,Hyde Park,Sold
16372,Townhouse,Chicago,2220,1,3,1968,746257.7957,852.2549747,Hyde Park,Available
16373,Condo,Miami,2403,3,1,1964,1921962.125,773.5440353,Downtown,Rented
16374,Apartment,Miami,723,1,1,1961,125692.5371,3493.989186,Little Havana,Sold
16375,Apartment,Los Angeles,1434,5,2,1984,1895977.92,7359.281232,Santa Monica,Rented
16376,Apartment,New York,1812,5,2,1985,501496.4741,5108.566342,Manhattan,Sold
16377,House,Chicago,1808,3,2,1961,1191014.741,5653.740399,Lincoln Park,Sold
16378,Townhouse,San Francisco,725,1,3,1965,601059.8771,4674.27394,Mission District,Sold
16379,House,Miami,699,1,2,1993,1653259.224,6313.623735,South Beach,Rented
16380,Condo,Chicago,4606,1,3,1993,1428232.147,3557.208665,The Loop,Sold
16381,Townhouse,Seattle,3384,2,1,1985,545254.9661,6117.850489,Capitol Hill,Sold
16382,House,Los Angeles,2824,2,1,2008,1173344.396,7506.458212,Hollywood,Rented
16383,Apartment,Chicago,4493,1,1,1979,1826333.513,3087.439321,Hyde Park,Available
16384,House,Chicago,4433,2,1,1965,525653.187,3580.062711,Hyde Park,Sold
16385,Apartment,Los Angeles,2097,1,2,1958,1646285.885,1812.837097,Beverly Hills,Rented
16386,House,Miami,504,5,1,1995,1606646.39,1383.029112,Little Havana,Rented
16387,House,Miami,779,1,2,1954,827415.495,6122.555439,South Beach,Sold
16388,House,San Francisco,3519,2,1,1967,172855.5928,4910.806748,SoMa,Sold
16389,Apartment,San Francisco,2864,3,1,1993,417164.4287,5868.912242,Mission District,Rented
16390,House,Miami,626,5,2,1988,1000686.213,1760.905635,Little Havana,Sold
16391,Townhouse,Miami,4899,4,3,2015,994158.9962,6178.73245,Downtown,Available
16392,Townhouse,Miami,3296,3,2,2007,300994.2945,2854.721215,Little Havana,Sold
16393,Townhouse,Miami,3749,3,3,2016,644951.9921,5148.928234,Downtown,Sold
16394,Apartment,Chicago,4401,4,2,1996,817913.507,6856.337621,Lincoln Park,Sold
16395,Apartment,San Francisco,4201,5,3,2002,1651680.726,5115.519121,Mission District,Sold
16396,Townhouse,Los Angeles,982,4,3,2000,1806811.011,1784.981055,Santa Monica,Sold
16397,Townhouse,New York,3539,5,2,1994,1246727.1,4250.518429,Queens,Sold
16398,Townhouse,Los Angeles,4910,5,3,1997,620023.6926,2398.206112,Hollywood,Sold
16399,Condo,Seattle,2007,5,2,1971,1402748.232,4646.257947,Queen Anne,Sold
16400,Townhouse,New York,3668,3,3,1961,1894874.722,1092.739337,Manhattan,Rented
16401,House,Chicago,1438,5,1,2004,309171.2915,7868.233832,Hyde Park,Rented
16402,Condo,Seattle,516,4,1,1994,633563.8951,5152.457654,Downtown,Sold
16403,Condo,San Francisco,4874,3,1,2012,1138939.418,3362.269859,SoMa,Sold
16404,Apartment,New York,4442,5,2,2013,748008.7599,3086.613543,Bronx,Rented
16405,House,Miami,3213,2,3,1993,1742363.599,4857.08303,Little Havana,Rented
16406,Apartment,Seattle,4385,2,1,1964,596685.1798,5540.929672,Queen Anne,Available
16407,Apartment,Chicago,4117,5,2,1966,1777479.923,2258.094721,Lincoln Park,Sold
16408,House,New York,1533,2,2,2010,1681880.474,4632.163449,Manhattan,Sold
16409,Apartment,Miami,2311,1,3,1975,419338.1589,6926.019071,Downtown,Rented
16410,House,Seattle,2507,3,2,1978,278682.871,6577.40712,Capitol Hill,Sold
16411,House,Chicago,4696,1,2,1953,1386184.708,1883.772289,Hyde Park,Sold
16412,Apartment,Seattle,969,3,3,1976,858637.9356,3374.206764,Queen Anne,Sold
16413,Townhouse,New York,1824,4,1,1991,541387.0404,6430.907967,Brooklyn,Sold
16414,Apartment,Miami,3777,2,3,1973,1838438.603,2818.532574,Little Havana,Sold
16415,Condo,San Francisco,2124,2,1,1968,268459.691,6266.036628,SoMa,Rented
16416,Apartment,Chicago,1735,2,1,1990,1678953.792,5819.652026,The Loop,Rented
16417,House,New York,618,5,1,1962,1166443.021,1870.572957,Manhattan,Available
16418,Condo,Miami,2383,3,1,2015,331718.2333,5726.435245,Downtown,Sold
16419,House,San Francisco,2504,5,2,2013,812674.6518,6779.320726,Mission District,Rented
16420,Townhouse,Seattle,1287,2,1,2021,1115291.561,7303.737873,Capitol Hill,Sold
16421,Townhouse,Miami,2975,4,2,1961,427354.6009,2336.823286,South Beach,Sold
16422,Condo,San Francisco,3267,2,3,1978,342632.274,7976.712518,Mission District,Sold
16423,Townhouse,New York,1927,5,1,1978,618554.8741,4177.180177,Bronx,Sold
16424,Townhouse,Miami,742,2,1,1979,1166093.522,2386.311557,Little Havana,Sold
16425,Apartment,Miami,2759,1,1,2022,1566804.897,5914.046417,Little Havana,Sold
16426,Apartment,Los Angeles,4413,1,1,2018,1927213.804,5846.945756,Beverly Hills,Sold
16427,Townhouse,Chicago,2759,5,1,1962,381905.8017,5106.567357,Lincoln Park,Sold
16428,Townhouse,Miami,3282,1,3,1951,116262.4871,1586.09626,Little Havana,Sold
16429,Apartment,San Francisco,2323,3,1,1982,1965568.614,739.6931507,Mission District,Rented
16430,Townhouse,Chicago,510,3,3,1953,1008036.7915,6015.010646,Lincoln Park,Sold
16431,Townhouse,New York,778,5,3,2005,1528766.071,3118.244792,Manhattan,Rented
16432,House,Chicago,3442,1,3,2006,1569894.394,1232.645571,Hyde Park,Available
16433,Townhouse,Los Angeles,4928,3,2,1951,260328.1088,7483.658294,Beverly Hills,Sold
16434,Condo,New York,3291,1,2,2012,1641421.089,7447.070138,Brooklyn,Rented
16435,House,Miami,2585,2,1,1961,574143.8559,5317.147399,South Beach,Rented
16436,Condo,Seattle,1606,1,3,1965,1607348.714,2320.611419,Capitol Hill,Sold
16437,Townhouse,New York,531,1,3,2009,705197.4168,7884.81881,Manhattan,Sold
16438,Apartment,New York,3625,5,1,2005,1013318.122,2307.917216,Bronx,Sold
16439,House,Los Angeles,1236,2,1,2022,1696085.956,579.7486004,Hollywood,Sold
16440,Apartment,San Francisco,2348,3,3,1952,108383.656,7246.424429,Mission District,Rented
16441,House,New York,3532,3,2,2001,1004893.997,1971.056517,Bronx,Sold
16442,Apartment,San Francisco,4108,1,3,1965,749653.6513,5223.21931,Downtown,Sold
16443,House,Chicago,4640,4,1,1995,1703380.874,2287.600952,Hyde Park,Sold
16444,House,Seattle,3177,4,3,1980,1017241.161,3851.617335,Capitol Hill,Rented
16445,Condo,Los Angeles,793,3,1,1950,826381.2672,3522.927529,Beverly Hills,Rented
16446,Apartment,Miami,3696,1,2,2004,380695.5203,3312.182571,South Beach,Sold
16447,Condo,New York,2071,1,3,1979,637957.6018,2883.682276,Manhattan,Sold
16448,Condo,Seattle,3548,2,1,1965,1988657.245,614.1389341,Downtown,Sold
16449,Apartment,Seattle,3439,5,3,2017,1727673.3,2109.635709,Queen Anne,Sold
16450,House,San Francisco,4762,4,2,1989,682356.3566,7956.160939,Mission District,Rented
16451,Condo,New York,768,1,3,1966,1274239.88,558.11471,Brooklyn,Rented
16452,Apartment,Seattle,1647,3,1,1975,1995985.96,1039.126168,Downtown,Available
